in order time, x, y, psi, xdot, ydot, psidot
0.2, 1.9307, 0.5888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2, 1.9306984863184824, 0.5887999742492758, -2.440346039036923e-05, -0.00018658492260322833, 3.2035567313665433e-07, -4.1679608298483496e-05, 0.0, 0.0
0.3, 1.9306985061968573, 0.5887999741628533, -2.436607078363423e-05, -0.0001862715856995262, 3.1815377288154297e-07, -4.1701446758199086e-05, 0.0, 0.0
0.4, 1.930706648648485, 0.5887999737295704, -2.2342393938956323e-05, 1.2498543959448233e-07, 3.1991173168943695e-07, -3.968515655534701e-05, 0.0, 0.0
0.5, 1.930725513553979, 0.5887999736400761, -2.212756347053538e-05, 1.1130960648873421e-07, 3.19239637049509e-07, -3.966127304010881e-05, 0.0, 0.0
0.6, 1.9307440042433546, 0.5887999735535077, -2.1875284163339076e-05, 9.76920589939971e-08, 3.184180310978756e-07, -3.963786388175172e-05, 0.0, 0.0
0.7, 1.9307626810357277, 0.5887999734658217, -2.1575879281498028e-05, 8.380068921965789e-08, 3.1758477709559813e-07, -3.961536043958734e-05, 0.0, 0.0
0.8, 1.9307813571435388, 0.5887999733780422, -2.123171098839083e-05, 6.980616919775211e-08, 3.1674784008546285e-07, -3.959363564936939e-05, 0.0, 0.0
0.9, 1.9308000325596884, 0.5887999732902649, -2.084292833094223e-05, 5.57263764923736e-08, 3.159072494469786e-07, -3.9572464311198694e-05, 0.0, 0.0
1.0, 1.9308187072783536, 0.5887999732025521, -2.040974245278472e-05, 4.1570309858253093e-08, 3.150629091168429e-07, -3.955170278209001e-05, 0.0, 0.0
1.1, 1.9308373812943518, 0.5887999731149476, -1.9932400251408112e-05, 2.7342652940707873e-08, 3.1421487441938026e-07, -3.953125718361687e-05, 0.0, 0.0
1.2, 1.9308560546028108, 0.5887999730274839, -1.9411171310855063e-05, 1.3045720350697435e-08, 3.1336317545426565e-07, -3.951106503118025e-05, 0.0, 0.0
1.3, 1.930874913921358, 0.5887999729393143, -1.884047266734289e-05, -1.4632891640737038e-09, 3.1249925021784206e-07, -3.949088603307129e-05, 0.0, 0.0
1.4, 1.9308933990782928, 0.5887999728530754, -1.8238200483395145e-05, -1.57518787558084e-08, 3.1164880431948655e-07, -3.947128983268122e-05, 0.0, 0.0
1.5, 1.9309120702360352, 0.5887999727661668, -1.7587052265154213e-05, -3.025141648510879e-08, 3.1078623222719677e-07, -3.945166324556451e-05, 0.0, 0.0
1.6, 1.9309307406676222, 0.5887999726794755, -1.6893199363137275e-05, -4.48176946466546e-08, 3.099200949446192e-07, -3.943219532849328e-05, 0.0, 0.0
1.7, 1.930949410368443, 0.5887999725930148, -1.615694752786965e-05, -5.9450657547175734e-08, 3.0905038174775776e-07, -3.941288061574745e-05, 0.0, 0.0
1.8, 1.9309680793338924, 0.5887999725067957, -1.5378603750483365e-05, -7.414991002899717e-08, 3.0817724883459376e-07, -3.9393717394956964e-05, 0.0, 0.0
1.9, 1.9309867475593614, 0.5887999724208299, -1.4558474841657648e-05, -8.891534911204869e-08, 3.073005656718494e-07, -3.937470547595655e-05, 0.0, 0.0
2.0, 1.9310054150402483, 0.5887999723351279, -1.3696866910806444e-05, -1.0374654973836512e-07, 3.06420443702208e-07, -3.9355846167033324e-05, 0.0, 0.0
2.1, 1.9310240817719533, 0.5887999722497, -1.2794085162130679e-05, -1.1864339480492322e-07, 3.0553693534136923e-07, -3.933714160310264e-05, 0.0, 0.0
2.2, 1.931042747749882, 0.5887999721645564, -1.1850433726919995e-05, -1.336055012338762e-07, 3.0465000871579e-07, -3.9318594037769135e-05, 0.0, 0.0
2.3, 1.931061412969447, 0.5887999720797069, -1.086621448838179e-05, -1.4863261173884436e-07, 3.0375975094351874e-07, -3.930020609664977e-05, 0.0, 0.0
2.4, 1.9310800774260692, 0.5887999719951614, -9.84172838669372e-06, -1.6372454796176696e-07, 3.0286614816294935e-07, -3.928198072273049e-05, 0.0, 0.0
2.5, 1.9310987411151779, 0.5887999719109296, -8.777274116187854e-06, -1.7888092685062833e-07, 3.019692638388572e-07, -3.9263920027745875e-05, 0.0, 0.0
2.6, 1.9311174040322114, 0.5887999718270215, -7.673148523578245e-06, -1.9410148212396544e-07, 3.010690963392656e-07, -3.924602655796535e-05, 0.0, 0.0
2.7, 1.931136066172619, 0.5887999717434467, -6.529646682944163e-06, -2.0938581585965878e-07, 3.0016569026400826e-07, -3.922830245127272e-05, 0.0, 0.0
2.8, 1.9311547275318586, 0.5887999716602156, -5.347061884011708e-06, -2.247337253731053e-07, 2.9925910599720175e-07, -3.9210749908177065e-05, 0.0, 0.0
2.9, 1.9311733881054018, 0.5887999715773373, -4.12568509662847e-06, -2.4014472613980223e-07, 2.983493252091056e-07, -3.919337048953856e-05, 0.0, 0.0
3.0, 1.9311920478887323, 0.5887999714948218, -2.865805466018985e-06, -2.5561880200486616e-07, 2.974363876714573e-07, -3.917616567176844e-05, 0.0, 0.0
3.1, 1.931210706877344, 0.5887999714126786, -1.5677101664788176e-06, -2.7115529082778864e-07, 2.9652037903278606e-07, -3.915913707263413e-05, 0.0, 0.0
3.2, 1.9312293650667443, 0.5887999713309174, -2.3168459453627883e-07, -2.867541583416282e-07, 2.956012599481659e-07, -3.914228567232854e-05, 0.0, 0.0
3.3, 1.9312480224524542, 0.5887999712495486, 1.14198820843168e-06, -3.024149345087204e-07, 2.9467907618441837e-07, -3.9125612348353795e-05, 0.0, 0.0
3.4, 1.9312666790300062, 0.5887999711685815, 2.553026961163128e-06, -3.1813739909646033e-07, 2.93753890249529e-07, -3.910911805729396e-05, 0.0, 0.0
3.5, 1.9312853347949488, 0.5887999710880254, 4.001152218248211e-06, -3.339211086364794e-07, 2.928257509457652e-07, -3.909280350713008e-05, 0.0, 0.0
